epoch,R_int,R_bc
65.0,79.17913818359375,0.0001538216311018914
66.0,75.1439437866211,0.00016819083248265088
67.0,68.21977996826172,0.0011361814104020596
68.0,73.05731201171875,7.765766349621117e-05
69.0,76.42529296875,0.0001226511667482555
70.0,69.28692626953125,0.0011058686068281531
71.0,72.4906997680664,0.0005119743873365223
72.0,81.1162338256836,0.00013315645628608763
73.0,73.00096893310547,0.00031453275005333126
74.0,66.42926788330078,0.001174639561213553
75.0,69.12637329101562,0.00023521266120951623
76.0,70.92051696777344,8.457646617898718e-05
77.0,62.88412094116211,0.00022161606466397643
78.0,56.93122100830078,0.0007558746729046106
79.0,56.92550277709961,0.00023934523051138967
80.0,58.099151611328125,5.5314805649686605e-05
81.0,55.102909088134766,4.292053199606016e-05
82.0,51.46275329589844,0.00029871860169805586
83.0,50.58382797241211,0.00030881896964274347
84.0,51.554264068603516,5.4849420848768204e-05
85.0,51.94078063964844,7.024416117928922e-05
86.0,50.668270111083984,5.689249519491568e-05
87.0,49.43130874633789,0.00020100633264519274
88.0,49.17522430419922,0.00017134724475909024
89.0,49.48983383178711,5.462984699988738e-05
90.0,49.30413055419922,6.630418647546321e-05
91.0,48.0830192565918,5.735181912314147e-05
92.0,46.685733795166016,0.00015001259453129023
93.0,45.84022903442383,0.00013281134306453168
94.0,45.4741096496582,5.580680226557888e-05
95.0,44.79267501831055,5.799714563181624e-05
96.0,43.316200256347656,7.341496529988945e-05
97.0,41.83477020263672,0.0001581163378432393
98.0,41.12346649169922,0.00012700018123723567
99.0,40.9844970703125,6.636516627622768e-05
100.0,40.37369155883789,6.471978849731386e-05
101.0,39.070289611816406,0.00011682807962642983
102.0,38.141422271728516,0.00017060447135008872
103.0,38.100582122802734,0.00010244858276564628
104.0,38.123321533203125,6.608428520848975e-05
105.0,37.242488861083984,8.886310388334095e-05
106.0,36.13014221191406,0.0001581265969434753
107.0,35.75992965698242,0.00013425135693978518
108.0,35.80099105834961,7.634144276380539e-05
109.0,35.19774627685547,7.684480078751221e-05
110.0,34.07160568237305,0.00012634735321626067
111.0,33.40707778930664,0.00013380403106566519
112.0,33.26933670043945,8.028662705328315e-05
113.0,32.858612060546875,6.471751112258062e-05
114.0,31.940671920776367,9.019488061312586e-05
115.0,31.20233154296875,0.00011072411871282384
116.0,30.927778244018555,7.606566941831261e-05
117.0,30.634380340576172,5.512717325473204e-05
118.0,29.949689865112305,6.598619802389294e-05
119.0,29.23822784423828,8.832547609927133e-05
120.0,28.853199005126953,7.264898158609867e-05
121.0,28.568647384643555,5.197571590542793e-05
122.0,28.018037796020508,5.46051851415541e-05
123.0,27.3321533203125,7.27512888261117e-05
124.0,26.849925994873047,6.917226710356772e-05
125.0,26.519094467163086,5.054898792877793e-05
126.0,26.024131774902344,4.8675050493329763e-05
127.0,25.359628677368164,6.304205453488976e-05
128.0,24.8234806060791,6.624642992392182e-05
129.0,24.46404457092285,5.090402555651963e-05
130.0,24.01030731201172,4.734073445433751e-05
131.0,23.394027709960938,5.932008207309991e-05
132.0,22.870010375976562,6.456003029597923e-05
133.0,22.51922035217285,5.1920411351602525e-05
134.0,22.10965347290039,4.737722338177264e-05
135.0,21.554309844970703,5.687841257895343e-05
136.0,21.071561813354492,6.089514499763027e-05
137.0,20.734695434570312,4.98563313158229e-05
138.0,20.34691619873047,4.5426648284774274e-05
139.0,19.83747100830078,5.2752409828826785e-05
140.0,19.391254425048828,5.5032913223840296e-05
141.0,19.061742782592773,4.553599137580022e-05
142.0,18.68067169189453,4.235738015267998e-05
143.0,18.213796615600586,4.799825546797365e-05
144.0,17.810251235961914,4.8442932893522084e-05
145.0,17.495098114013672,4.046565300086513e-05
146.0,17.128488540649414,3.865699909511022e-05
147.0,16.709362030029297,4.283064481569454e-05
148.0,16.352519989013672,4.161050310358405e-05
149.0,16.051607131958008,3.550257679307833e-05
150.0,15.702827453613281,3.495673445286229e-05
151.0,15.324481964111328,3.815531454165466e-05
152.0,15.003918647766113,3.614975867094472e-05
153.0,14.714751243591309,3.1873700208961964e-05
154.0,14.383859634399414,3.233338793506846e-05
155.0,14.041913986206055,3.475527046248317e-05
156.0,13.754912376403809,3.2221225410467014e-05
157.0,13.481407165527344,2.9213959351181984e-05
158.0,13.172040939331055,3.0390714528039098e-05
159.0,12.869858741760254,3.1714585929876193e-05
160.0,12.616198539733887,2.882042645069305e-05
161.0,12.360082626342773,2.6973528292728588e-05
162.0,12.07702922821045,2.8458360247896053e-05
163.0,11.815011978149414,2.8574380849022418e-05
164.0,11.589360237121582,2.571750883362256e-05
165.0,11.34782600402832,2.5061555788852274e-05
166.0,11.093649864196777,2.6353725843364373e-05
167.0,10.869792938232422,2.5164681574096903e-05
168.0,10.66247844696045,2.298460458405316e-05
169.0,10.43771743774414,2.314008816028945e-05
170.0,10.215590476989746,2.3622520529897884e-05
171.0,10.022653579711914,2.171827873098664e-05
172.0,9.828400611877441,2.0510029571596533e-05
173.0,9.622671127319336,2.1000203560106456e-05
174.0,9.43079948425293,2.064162617898546e-05
175.0,9.258109092712402,1.8883678421843797e-05
176.0,9.077410697937012,1.8433380319038406e-05
177.0,8.89208698272705,1.8896436813520268e-05
178.0,8.72607135772705,1.7909507732838392e-05
179.0,8.566859245300293,1.6680583939887583e-05
180.0,8.397207260131836,1.6912748833419755e-05
181.0,8.235913276672363,1.6716010577511042e-05
182.0,8.088282585144043,1.5564899513265118e-05
183.0,7.9372663497924805,1.516261363576632e-05
184.0,7.785070896148682,1.5238364539982285e-05
185.0,7.643228530883789,1.4642208043369465e-05
186.0,7.505946159362793,1.3940052667749114e-05
187.0,7.367056846618652,1.3727214536629617e-05
188.0,7.231034755706787,1.3546548871090636e-05
189.0,7.102155685424805,1.300757776334649e-05
190.0,6.975944995880127,1.2478469216148369e-05
191.0,6.849013805389404,1.2320595487835817e-05
192.0,6.7266845703125,1.1979778719251044e-05
193.0,6.609339714050293,1.1437711691542063e-05
194.0,6.491547107696533,1.1202359019080177e-05
195.0,6.377223014831543,1.085796429833863e-05
196.0,6.265438079833984,1.0519291208765935e-05
197.0,6.1562180519104,1.016882924886886e-05
198.0,6.049583911895752,9.818353646551259e-06
199.0,5.943357944488525,9.64427636063192e-06
200.0,5.842062950134277,9.207077710016165e-06
201.0,5.741440296173096,8.934206562116742e-06
202.0,5.641658782958984,8.790953870629892e-06
203.0,5.546688079833984,8.36908566270722e-06
204.0,5.4525837898254395,8.080145562416874e-06
205.0,5.358666896820068,7.969959369802382e-06
206.0,5.268457412719727,7.689636731811333e-06
207.0,5.180718898773193,7.370239472948015e-06
208.0,5.0932087898254395,7.167926014517434e-06
209.0,5.006890296936035,7.0755731940153055e-06
210.0,4.924402236938477,6.778784609196009e-06
211.0,4.843694686889648,6.4978139562299475e-06
212.0,4.762539863586426,6.414948984456714e-06
213.0,4.684726715087891,6.17927389612305e-06
214.0,4.608553409576416,5.956161203357624e-06
215.0,4.53331184387207,5.8173782235826366e-06
216.0,4.46024227142334,5.6162634791689925e-06
217.0,4.388666152954102,5.41859662916977e-06
218.0,4.318048000335693,5.310563665261725e-06
219.0,4.249722003936768,5.116066859045532e-06
220.0,4.183187961578369,4.877194442087784e-06
221.0,4.115877151489258,4.886970145889791e-06
222.0,4.052518367767334,4.649564743886003e-06
223.0,3.9908063411712646,4.3947375161224045e-06
224.0,3.927868127822876,4.413272108649835e-06
225.0,3.867619514465332,4.299417923903093e-06
226.0,3.8107728958129883,3.980881956522353e-06
227.0,3.7525739669799805,3.9642459341848735e-06
228.0,3.695601224899292,3.91037519875681e-06
229.0,3.6421403884887695,3.6474334592639934e-06
230.0,3.587850332260132,3.601687240006868e-06
231.0,3.5352392196655273,3.5189191294193733e-06
232.0,3.484495162963867,3.377982011443237e-06
233.0,3.4352264404296875,3.2042407838162035e-06
234.0,3.3850066661834717,3.262251539126737e-06
235.0,3.33840274810791,3.0543947104888503e-06
236.0,3.2920660972595215,2.9379984880506527e-06
237.0,3.245781660079956,2.9263792384881526e-06
238.0,3.201676607131958,2.810330897773383e-06
239.0,3.159005641937256,2.6671878003980964e-06
240.0,3.116145372390747,2.6286352294846438e-06
241.0,3.0744543075561523,2.602191671030596e-06
242.0,3.0355029106140137,2.3854192932049045e-06
243.0,2.995124101638794,2.402036898274673e-06
244.0,2.9562625885009766,2.3776583475410007e-06
245.0,2.9200644493103027,2.1742464468843536e-06
246.0,2.8829712867736816,2.162180635423283e-06
247.0,2.846378803253174,2.183991909987526e-06
248.0,2.8130791187286377,1.9656029053294333e-06
249.0,2.7787084579467773,1.9437900391494622e-06
250.0,2.7444088459014893,1.986056304303929e-06
251.0,2.7133753299713135,1.791888962543453e-06
252.0,2.681307077407837,1.777085572030046e-06
253.0,2.650034189224243,1.7815921182773309e-06
254.0,2.620534658432007,1.6678993688401533e-06
255.0,2.591445207595825,1.581522383276024e-06
256.0,2.5617520809173584,1.6378359077862115e-06
257.0,2.534479856491089,1.5306670775316888e-06
258.0,2.5078506469726562,1.4158981684886385e-06
259.0,2.4801552295684814,1.487216081841325e-06
260.0,2.454667568206787,1.398833319399273e-06
261.0,2.4300432205200195,1.28797455545282e-06
262.0,2.4042813777923584,1.35504546960874e-06
263.0,2.3805134296417236,1.287735585719929e-06
264.0,2.357943058013916,1.1513183153510909e-06
265.0,2.3337924480438232,1.237457354363869e-06
266.0,2.3115885257720947,1.1916101811948465e-06
267.0,2.2910077571868896,1.0324321237931144e-06
268.0,2.2683048248291016,1.1241373840675806e-06
269.0,2.2477126121520996,1.0778190926430398e-06
270.0,2.228301525115967,9.67846744970302e-07
271.0,2.2080304622650146,9.694517757452559e-07
272.0,2.187901020050049,1.0387308293502429e-06
273.0,2.1705353260040283,8.513811735610943e-07
274.0,2.1511290073394775,9.217916385750868e-07
275.0,2.132993459701538,9.060711931851984e-07
276.0,2.1162962913513184,8.047691153478809e-07
277.0,2.0988306999206543,8.177173071999277e-07
278.0,2.0816261768341064,8.438061627202842e-07
279.0,2.066229820251465,7.302631956918049e-07
280.0,2.0498952865600586,7.357424465226359e-07
281.0,2.0336830615997314,7.828587058611447e-07
282.0,2.0195038318634033,6.661150564468699e-07
283.0,2.0041704177856445,6.721387535435497e-07
284.0,1.989181637763977,7.104807764335419e-07
285.0,1.9757195711135864,6.1384338323478e-07
286.0,1.9614700078964233,6.406555712601403e-07
287.0,1.9478378295898438,6.200607458595186e-07
288.0,1.93491792678833,5.731212127102481e-07
289.0,1.9217380285263062,5.853346465301001e-07
290.0,1.908940315246582,5.772720896857209e-07
291.0,1.8969345092773438,5.161714398127515e-07
292.0,1.8844847679138184,5.388354793467443e-07
293.0,1.8726284503936768,5.182224072086683e-07
294.0,1.8610827922821045,5.043317514719092e-07
295.0,1.8499945402145386,4.6502862005581846e-07
296.0,1.8382834196090698,5.0217761327076e-07
297.0,1.8277722597122192,4.505082813466288e-07
298.0,1.8170307874679565,4.347527919890126e-07
299.0,1.8063440322875977,4.542563942777633e-07
300.0,1.7961530685424805,4.286803800823691e-07
301.0,1.786295771598816,4.0378427001996897e-07
302.0,1.776484727859497,3.9752546854288084e-07
303.0,1.766493797302246,4.170569809502922e-07
304.0,1.757513165473938,3.575061100491439e-07
305.0,1.7478232383728027,3.862428457068745e-07
306.0,1.7387633323669434,3.679373605791625e-07
307.0,1.7299610376358032,3.4259943504366674e-07
308.0,1.7209267616271973,3.5803714126814157e-07
309.0,1.7124037742614746,3.338179794809548e-07
310.0,1.703993797302246,3.3546942290740844e-07
311.0,1.6958279609680176,3.018413963218336e-07
312.0,1.6872224807739258,3.3752681360965653e-07
313.0,1.6795051097869873,2.948373207800614e-07
314.0,1.6714332103729248,3.027510331321537e-07
315.0,1.6636260747909546,2.896058504120447e-07
316.0,1.6559710502624512,2.901653317621822e-07
317.0,1.6485207080841064,2.778486987153883e-07
318.0,1.6411291360855103,2.663506393218995e-07
319.0,1.6335928440093994,2.7861557327923947e-07
320.0,1.6266639232635498,2.435785972920712e-07
321.0,1.6192294359207153,2.707195108087035e-07
322.0,1.6124786138534546,2.402921950306336e-07
323.0,1.605538010597229,2.401960159659211e-07
324.0,1.5986262559890747,2.5306977136096975e-07
325.0,1.5922726392745972,2.137418704251104e-07
326.0,1.585257887840271,2.401306460342312e-07
327.0,1.5786725282669067,2.4077084503915103e-07
328.0,1.5728390216827393,1.810900158716322e-07
329.0,1.5656756162643433,2.6024920884992753e-07
330.0,1.5599453449249268,1.880034261603214e-07
331.0,1.5536481142044067,1.9995735556221916e-07
332.0,1.5471283197402954,2.2968035295889422e-07
333.0,1.541659951210022,1.7547785091664991e-07
334.0,1.5353100299835205,1.908016713514371e-07
335.0,1.5290378332138062,2.2445084368882817e-07
336.0,1.5238957405090332,1.513461285185258e-07
337.0,1.5175390243530273,2.0415917845184595e-07
338.0,1.5117989778518677,1.9295299580335268e-07
339.0,1.506577491760254,1.4418580462915997e-07
340.0,1.5002938508987427,2.0495356523042574e-07
341.0,1.4951367378234863,1.6137228442403284e-07
342.0,1.489748477935791,1.525850166217424e-07
343.0,1.4838181734085083,1.9010789742424095e-07
344.0,1.478739619255066,1.451275579711364e-07
345.0,1.4731782674789429,1.56444897925212e-07
346.0,1.4676954746246338,1.7742462432579487e-07
347.0,1.462902545928955,1.2856216358159145e-07
348.0,1.4571362733840942,1.7431122500966012e-07
349.0,1.4521960020065308,1.386668486702547e-07
350.0,1.4471259117126465,1.377737390839684e-07
351.0,1.441663384437561,1.61966411837966e-07
352.0,1.4369217157363892,1.2073611799223727e-07
353.0,1.4314367771148682,1.496783426091497e-07
354.0,1.426457405090332,1.4612567156291334e-07
355.0,1.4219595193862915,1.1005818123521749e-07
356.0,1.4163696765899658,1.6119960832838842e-07
357.0,1.411871314048767,1.2185915920781554e-07
358.0,1.4069253206253052,1.1757323647998419e-07
359.0,1.401686668395996,1.5019752197531488e-07
360.0,1.3972915410995483,1.0582068910025555e-07
361.0,1.3921692371368408,1.3837666301697027e-07
362.0,1.3876248598098755,1.077601723409316e-07
363.0,1.3826696872711182,1.2959533535195078e-07
364.0,1.3781499862670898,1.0599832478419557e-07
365.0,1.3731317520141602,1.4069473763811402e-07
366.0,1.368977665901184,8.401076456721057e-08
367.0,1.3635848760604858,1.568120922001981e-07
368.0,1.3595826625823975,8.595306155712024e-08
369.0,1.3547520637512207,1.1370958930001507e-07
370.0,1.3498724699020386,1.3224388339949655e-07
371.0,1.3458733558654785,7.303527382873654e-08
372.0,1.3405245542526245,1.5398018149426207e-07
373.0,1.336694598197937,7.511202682053408e-08
374.0,1.331799030303955,1.1354606499480724e-07
375.0,1.3272143602371216,1.213598466165422e-07
376.0,1.3232333660125732,7.283016145720467e-08
377.0,1.318235158920288,1.2526935222467728e-07
378.0,1.3140918016433716,8.85647750692442e-08
379.0,1.309597134590149,1.006880268050736e-07
380.0,1.3052465915679932,8.867471024132101e-08
381.0,1.3006789684295654,1.08829866007909e-07
382.0,1.296596884727478,7.427993864439486e-08
383.0,1.2918612957000732,1.1769274976813904e-07
384.0,1.287878155708313,7.497966691971669e-08
385.0,1.283331036567688,9.49372207514898e-08
386.0,1.2788723707199097,1.0174917974836717e-07
387.0,1.274899959564209,6.901640858814062e-08
388.0,1.2702062129974365,1.1048118153667019e-07
389.0,1.2663137912750244,7.750554686936084e-08
390.0,1.2620066404342651,7.51420543565473e-08
391.0,1.2574090957641602,1.1815154721261933e-07
392.0,1.2538212537765503,5.269033209742702e-08
393.0,1.2489272356033325,1.1409883882151917e-07
394.0,1.244979739189148,7.82261011522678e-08
395.0,1.2409955263137817,6.093293336562056e-08
396.0,1.2361693382263184,1.3048122582404176e-07
397.0,1.2329045534133911,4.115722873621053e-08
398.0,1.2278002500534058,1.331743391119744e-07
399.0,1.2243843078613281,5.104611844330975e-08
400.0,1.2197959423065186,9.167145265109866e-08
401.0,1.2157472372055054,7.894153952747729e-08
402.0,1.211736798286438,6.58398917607883e-08
403.0,1.2074453830718994,9.285278679271869e-08
404.0,1.2036787271499634,5.635790856217682e-08
405.0,1.1992117166519165,9.094358688344073e-08
406.0,1.1952937841415405,7.23534441249285e-08
407.0,1.1913467645645142,6.011738662436983e-08
408.0,1.1869382858276367,9.610928941583552e-08
409.0,1.183416724205017,4.776041251375318e-08
410.0,1.1788225173950195,1.0341439349303982e-07
411.0,1.1753318309783936,4.7749001197416874e-08
412.0,1.1708890199661255,8.698171427568013e-08
413.0,1.1670151948928833,6.737265323408792e-08
414.0,1.1631059646606445,5.912765033144751e-08
415.0,1.1588941812515259,8.644926197121094e-08
416.0,1.1552300453186035,5.00379542245355e-08
417.0,1.1509642601013184,7.579559024861737e-08
418.0,1.1469725370407104,8.100415982426057e-08
419.0,1.1435567140579224,3.222068656327792e-08
420.0,1.13856840133667,1.6104766586977348e-07
421.0,1.1361197233200073,1.9434658327099896e-08
422.0,1.1306298971176147,1.65515757544199e-07
423.0,1.1279118061065674,3.053626329574399e-08
424.0,1.1235154867172241,6.942039476598438e-08
425.0,1.1193079948425293,9.572825376835681e-08
426.0,1.1161980628967285,2.636980411807599e-08
427.0,1.1113238334655762,1.2263869564321794e-07
428.0,1.1083378791809082,3.64909347183584e-08
429.0,1.1040866374969482,6.606414615362155e-08
430.0,1.1001673936843872,8.097433124021336e-08
431.0,1.0967957973480225,3.001350279419057e-08
432.0,1.092096209526062,1.3553382416375825e-07
433.0,1.0894452333450317,1.791706338849508e-08
434.0,1.0841801166534424,1.7254174622394203e-07
435.0,1.0818859338760376,1.6576940709001065e-08
436.0,1.076607584953308,1.5895757599082572e-07
437.0,1.0741465091705322,1.9592139466340086e-08
438.0,1.0693987607955933,1.0283285689638433e-07
439.0,1.0661169290542603,4.530518538103934e-08
440.0,1.0623395442962646,4.3809940564187855e-08
441.0,1.0581239461898804,9.949602031156246e-08
442.0,1.0551525354385376,2.0631162556128402e-08
443.0,1.0503536462783813,1.4786833446578385e-07
444.0,1.0478723049163818,1.5358853744373846e-08
445.0,1.0428014993667603,1.6426093907284667e-07
446.0,1.0405278205871582,1.5256080843073505e-08
447.0,1.0355212688446045,1.2535375049083086e-07
448.0,1.032712697982788,2.856917546978366e-08
449.0,1.0286718606948853,5.6316714847071125e-08
450.0,1.0247901678085327,7.949535074658343e-08
451.0,1.0218288898468018,2.1163248931088674e-08
452.0,1.017076015472412,1.3679533594768145e-07
453.0,1.0146881341934204,1.5490687843566775e-08
454.0,1.009852647781372,1.240550773218274e-07
455.0,1.007126808166504,2.307434954218479e-08
456.0,1.00300133228302,6.803308139069486e-08
457.0,0.9995226860046387,4.9110852273770433e-08
458.0,0.9959847331047058,3.811479132309614e-08
459.0,0.9919818043708801,7.983528860222577e-08
460.0,0.9890388250350952,2.405785792802817e-08
461.0,0.9847597479820251,9.13079389874838e-08
462.0,0.9818109273910522,2.673037968747849e-08
463.0,0.9777717590332031,7.323414763504843e-08
464.0,0.9745887517929077,3.2921807502361844e-08
465.0,0.9706962704658508,6.107009653533169e-08
466.0,0.9673135280609131,4.133931952310377e-08
467.0,0.9637686014175415,4.501632844267078e-08
468.0,0.9601157307624817,6.07563919174936e-08
469.0,0.9569236636161804,2.7251623180291062e-08
470.0,0.952758252620697,9.385934163219645e-08
471.0,0.9501163363456726,1.4638619205697978e-08
472.0,0.9455094337463379,1.3766580764240643e-07
473.0,0.9434192180633545,1.2682903616223484e-08
474.0,0.9384193420410156,1.7579256450517278e-07
475.0,0.9365963935852051,1.673550187319961e-08
476.0,0.9313362240791321,2.1532800076329295e-07
477.0,0.9298703074455261,2.7087853737839396e-08
478.0,0.924266517162323,2.679842054931214e-07
479.0,0.9232291579246521,4.420748211941827e-08
480.0,0.9171184301376343,3.429564117141126e-07
481.0,0.9166993498802185,8.217858749048901e-08
482.0,0.9099751114845276,4.662969672608597e-07
483.0,0.9104012250900269,1.7155497289422783e-07
484.0,0.9025457501411438,7.50764286294725e-07
485.0,0.9045715928077698,4.1800259964475117e-07
486.0,0.8949156403541565,1.3549486084230011e-06
487.0,0.8993588089942932,1.0832328598553431e-06
488.0,0.8868024349212646,2.8568551897478756e-06
489.0,0.89565110206604,2.9716161407122854e-06
490.0,0.8781757950782776,6.668355581496144e-06
491.0,0.8944941759109497,8.222270480473526e-06
492.0,0.8693530559539795,1.6549736756132916e-05
493.0,0.8982975482940674,2.221882459707558e-05
494.0,0.862426221370697,4.0866223571356386e-05
495.0,0.9100570678710938,5.454272832139395e-05
496.0,0.8614466786384583,8.861447713570669e-05
497.0,0.924247145652771,0.00010118853242602199
498.0,0.8634161353111267,0.00012467843771446496
499.0,0.9107446074485779,9.322750702267513e-05
500.0,0.8509294390678406,5.882054028916173e-05
501.0,0.8630752563476562,1.2715080629277509e-05
502.0,0.8485714793205261,1.9885305846401025e-07
503.0,0.83878493309021,1.8784880012390204e-05
504.0,0.8708067536354065,4.0606624679639935e-05
505.0,0.8325015902519226,5.5430849897675216e-05
506.0,0.8625122308731079,3.3148928196169436e-05
507.0,0.8237917423248291,1.185336532216752e-05
508.0,0.8278449773788452,6.924109641204268e-08
509.0,0.837842583656311,7.928450941108167e-06
510.0,0.8116514682769775,2.598216087790206e-05
511.0,0.8455569744110107,2.5503148208372295e-05
512.0,0.8062126040458679,1.9374610928935e-05
513.0,0.8209854960441589,3.5297473459650064e-06
514.0,0.8113071322441101,1.133294347255287e-07
515.0,0.8000810742378235,7.78743651608238e-06
516.0,0.8198111057281494,1.3325130566954613e-05
517.0,0.7932156324386597,1.648748184379656e-05
518.0,0.8084861636161804,7.261004611791577e-06
519.0,0.7919566631317139,1.6636471400488517e-06
520.0,0.7900193929672241,7.411923661493347e-07
521.0,0.7969235181808472,4.171389264229219e-06
522.0,0.7799004912376404,9.752702680998482e-06
523.0,0.7943267226219177,7.270653441082686e-06
524.0,0.7753150463104248,4.754066139867064e-06
525.0,0.7799122333526611,3.501821197460231e-07
526.0,0.7766361236572266,1.9599765721523e-07
527.0,0.7673347592353821,3.209408987459028e-06
528.0,0.7773698568344116,3.875710717693437e-06
529.0,0.7606532573699951,5.011929715692531e-06
530.0,0.7688350081443787,1.7319628113909857e-06
531.0,0.7587883472442627,5.544484338315669e-07
532.0,0.7566065192222595,2.9740158424829133e-07
533.0,0.7589728832244873,1.0081215577883995e-06
534.0,0.7480066418647766,3.066479166591307e-06
535.0,0.7550889849662781,2.154904905182775e-06
536.0,0.7432751655578613,2.110464038196369e-06
537.0,0.7462196350097656,3.349886128489743e-07
538.0,0.7410916686058044,4.30227373726666e-08
539.0,0.736845850944519,5.49631977264653e-07
540.0,0.7391098141670227,7.635986776222126e-07
541.0,0.729911208152771,1.7946616708286456e-06
542.0,0.7338683605194092,8.888608817869681e-07
543.0,0.725401759147644,8.978465757536469e-07
544.0,0.7259851098060608,5.205501807381552e-08
545.0,0.7224434614181519,1.2344901989536083e-08
546.0,0.718024730682373,4.2758776430673606e-07
547.0,0.7192062139511108,3.615436128256988e-07
548.0,0.7117916941642761,9.858889598035603e-07
549.0,0.7138765454292297,3.6915594137099106e-07
550.0,0.7072860598564148,4.806944389201817e-07
551.0,0.7068538069725037,1.874309418781195e-08
552.0,0.7036916613578796,1.8746991514717593e-08
553.0,0.6999759078025818,2.2418402068069554e-07
554.0,0.6998105645179749,1.3322151914962888e-07
555.0,0.6940670013427734,5.350650553737069e-07
556.0,0.6946751475334167,1.7427667842184746e-07
557.0,0.6891918182373047,3.655097771115834e-07
558.0,0.6886854767799377,3.498650258393354e-08
559.0,0.6847931742668152,9.097479392039531e-08
560.0,0.6825429797172546,3.9123911221849994e-08
561.0,0.680498480796814,9.864521643976332e-09
562.0,0.6766934990882874,1.8460987405433116e-07
563.0,0.6759492754936218,4.461312030912268e-08
564.0,0.6713793873786926,2.6255156626575626e-07
565.0,0.6708645820617676,4.402273034997961e-08
566.0,0.666456401348114,1.9002375495347223e-07
567.0,0.6653439402580261,1.2796395054692766e-08
568.0,0.6618922352790833,7.882734109898593e-08
569.0,0.6597282290458679,2.2350381101432504e-08
570.0,0.6573672294616699,1.3692790901131957e-08
571.0,0.654253363609314,1.0327092070383515e-07
572.0,0.6529078483581543,2.029959489391331e-08
573.0,0.6488461494445801,2.1202765765337972e-07
574.0,0.6481336355209351,4.6654751173491604e-08
575.0,0.6438416838645935,2.323811543192278e-07
576.0,0.6431048512458801,3.106729096202798e-08
577.0,0.6392030119895935,1.344281770343514e-07
578.0,0.6377365589141846,8.642906834666064e-09
579.0,0.6347372531890869,4.036369460891365e-08
580.0,0.6323167681694031,4.7370708244898196e-08
581.0,0.6304272413253784,8.148646202243981e-09
582.0,0.6269240379333496,1.4333893716411694e-07
583.0,0.6258921027183533,2.78447664925352e-08
584.0,0.6218698620796204,2.09493123293214e-07
585.0,0.6212242245674133,4.37089795468637e-08
586.0,0.6170176863670349,2.2834302626506542e-07
587.0,0.6164678335189819,4.507777262574564e-08
588.0,0.6122830510139465,2.1526126658955036e-07
589.0,0.611579179763794,3.207364684953973e-08
590.0,0.6077368259429932,1.5173381484601123e-07
591.0,0.6065500974655151,1.0229857849708424e-08
